UTC_START,UTC_MIDDLE,UTC_END,SUN-TARGET_RANGE[km],TARGET-S/C_RANGE[km],PHASE_ANGLE[deg],ANGULAR_DIAMETER[deg],SUB-S/C_POINT_LON[deg],SUB-S/C_POINT_LAT[deg]
08:41:33.74,08:41:39.08,08:41:44.42,1.50340115e+08,1.99294025e+01,19.632,2.486430,277.242,36.964
08:41:44.43,08:41:49.77,08:41:55.11,1.50340153e+08,1.99292796e+01,19.633,2.486446,277.102,36.964
08:41:55.09,08:42:00.43,08:42:05.77,1.50340191e+08,1.99291571e+01,19.633,2.486461,276.962,36.963
08:42:05.78,08:42:11.12,08:42:16.46,1.50340229e+08,1.99290342e+01,19.633,2.486476,276.822,36.963
08:42:16.46,08:42:21.80,08:42:27.14,1.50340267e+08,1.99289114e+01,19.633,2.486492,276.682,36.963
08:42:27.18,08:42:32.52,08:42:37.86,1.50340306e+08,1.99287880e+01,19.634,2.486507,276.542,36.963
08:42:37.84,08:42:43.18,08:42:48.52,1.50340344e+08,1.99286654e+01,19.634,2.486522,276.403,36.963
08:42:48.53,08:42:53.87,08:42:59.21,1.50340382e+08,1.99285424e+01,19.634,2.486538,276.263,36.963
08:42:59.18,08:43:04.52,08:43:09.86,1.50340419e+08,1.99284198e+01,19.634,2.486553,276.123,36.963
08:43:09.87,08:43:15.21,08:43:20.55,1.50340458e+08,1.99282967e+01,19.635,2.486568,275.983,36.963
08:43:20.52,08:43:25.86,08:43:31.20,1.50340495e+08,1.99281741e+01,19.635,2.486584,275.844,36.963
08:43:31.21,08:43:36.55,08:43:41.89,1.50340533e+08,1.99280509e+01,19.635,2.486599,275.704,36.963
08:43:41.90,08:43:47.24,08:43:52.58,1.50340572e+08,1.99279279e+01,19.635,2.486614,275.564,36.963
08:43:52.56,08:43:57.90,08:44:03.24,1.50340609e+08,1.99278051e+01,19.636,2.486630,275.424,36.963
08:44:03.24,08:44:08.58,08:44:13.92,1.50340647e+08,1.99276820e+01,19.636,2.486645,275.285,36.963
08:44:13.90,08:44:19.24,08:44:24.58,1.50340685e+08,1.99275591e+01,19.636,2.486660,275.145,36.963
08:44:24.59,08:44:29.93,08:44:35.27,1.50340723e+08,1.99274359e+01,19.636,2.486676,275.005,36.963
08:44:35.24,08:44:40.58,08:44:45.92,1.50340761e+08,1.99273132e+01,19.637,2.486691,274.866,36.963
08:44:45.93,08:44:51.27,08:44:56.61,1.50340799e+08,1.99271899e+01,19.637,2.486706,274.726,36.963
08:44:56.59,08:45:01.93,08:45:07.27,1.50340837e+08,1.99270669e+01,19.637,2.486722,274.586,36.963
08:45:07.27,08:45:12.61,08:45:17.95,1.50340875e+08,1.99269437e+01,19.637,2.486737,274.446,36.963
08:45:17.96,08:45:23.30,08:45:28.64,1.50340913e+08,1.99268204e+01,19.638,2.486752,274.307,36.963
08:45:28.65,08:45:33.99,08:45:39.33,1.50340951e+08,1.99266970e+01,19.638,2.486768,274.167,36.963
08:45:39.34,08:45:44.68,08:45:50.02,1.50340990e+08,1.99265736e+01,19.638,2.486783,274.027,36.963
08:45:50.02,08:45:55.36,08:46:00.70,1.50341028e+08,1.99264503e+01,19.638,2.486799,273.887,36.963
08:46:00.71,08:46:06.05,08:46:11.39,1.50341066e+08,1.99263269e+01,19.639,2.486814,273.747,36.963
08:46:11.40,08:46:16.74,08:46:22.08,1.50341104e+08,1.99262034e+01,19.639,2.486829,273.607,36.963
08:46:22.05,08:46:27.39,08:46:32.73,1.50341142e+08,1.99260804e+01,19.639,2.486845,273.468,36.963
08:46:32.74,08:46:38.08,08:46:43.42,1.50341180e+08,1.99259569e+01,19.639,2.486860,273.328,36.963
08:46:43.40,08:46:48.74,08:46:54.08,1.50341218e+08,1.99258337e+01,19.640,2.486876,273.188,36.963
08:46:54.12,08:46:59.46,08:47:04.80,1.50341256e+08,1.99257098e+01,19.640,2.486891,273.048,36.962
08:47:04.77,08:47:10.11,08:47:15.45,1.50341294e+08,1.99255867e+01,19.640,2.486906,272.908,36.962
08:47:15.46,08:47:20.80,08:47:26.14,1.50341332e+08,1.99254631e+01,19.640,2.486922,272.768,36.962
08:47:26.12,08:47:31.46,08:47:36.80,1.50341370e+08,1.99253398e+01,19.641,2.486937,272.629,36.962
08:47:36.80,08:47:42.14,08:47:47.48,1.50341408e+08,1.99252163e+01,19.641,2.486953,272.489,36.962
08:47:47.46,08:47:52.80,08:47:58.14,1.50341446e+08,1.99250929e+01,19.641,2.486968,272.349,36.962
08:47:58.15,08:48:03.49,08:48:08.83,1.50341484e+08,1.99249693e+01,19.641,2.486983,272.210,36.962
08:48:08.80,08:48:14.14,08:48:19.48,1.50341522e+08,1.99248460e+01,19.642,2.486999,272.070,36.962
08:48:19.49,08:48:24.83,08:48:30.17,1.50341560e+08,1.99247223e+01,19.642,2.487014,271.930,36.962
08:48:30.15,08:48:35.49,08:48:40.83,1.50341598e+08,1.99245988e+01,19.642,2.487030,271.791,36.962
08:48:40.86,08:48:46.20,08:48:51.54,1.50341636e+08,1.99244748e+01,19.642,2.487045,271.650,36.962
08:48:51.55,08:48:56.89,08:49:02.23,1.50341674e+08,1.99243502e+01,19.643,2.487061,271.511,36.962
08:49:02.21,08:49:07.55,08:49:12.89,1.50341712e+08,1.99242267e+01,19.643,2.487076,271.371,36.962
08:49:12.90,08:49:18.24,08:49:23.58,1.50341750e+08,1.99241028e+01,19.643,2.487092,271.231,36.962
08:49:23.55,08:49:28.89,08:49:34.23,1.50341788e+08,1.99239794e+01,19.643,2.487107,271.092,36.962
08:49:34.24,08:49:39.58,08:49:44.92,1.50341826e+08,1.99238555e+01,19.644,2.487122,270.952,36.962
08:49:44.89,08:49:50.23,08:49:55.57,1.50341864e+08,1.99237321e+01,19.644,2.487138,270.812,36.962
08:49:55.58,08:50:00.92,08:50:06.26,1.50341902e+08,1.99236081e+01,19.644,2.487153,270.672,36.962
08:50:06.27,08:50:11.61,08:50:16.95,1.50341940e+08,1.99234841e+01,19.644,2.487169,270.532,36.962
08:50:16.93,08:50:22.27,08:50:27.61,1.50341978e+08,1.99233604e+01,19.645,2.487184,270.393,36.962
08:50:27.61,08:50:32.95,08:50:38.29,1.50342016e+08,1.99232366e+01,19.645,2.487200,270.253,36.962
08:50:38.27,08:50:43.61,08:50:48.95,1.50342054e+08,1.99231128e+01,19.645,2.487215,270.113,36.962
08:50:48.96,08:50:54.30,08:50:59.64,1.50342092e+08,1.99229888e+01,19.645,2.487231,269.974,36.962
08:50:59.64,08:51:04.98,08:51:10.32,1.50342130e+08,1.99228648e+01,19.646,2.487246,269.834,36.962
08:51:10.30,08:51:15.64,08:51:20.98,1.50342168e+08,1.99227410e+01,19.646,2.487261,269.694,36.962
08:51:20.99,08:51:26.33,08:51:31.67,1.50342206e+08,1.99226169e+01,19.646,2.487277,269.554,36.962
08:51:31.67,08:51:37.01,08:51:42.35,1.50342244e+08,1.99224928e+01,19.646,2.487292,269.414,36.962
08:51:42.33,08:51:47.67,08:51:53.01,1.50342282e+08,1.99223691e+01,19.647,2.487308,269.275,36.962
08:51:53.02,08:51:58.36,08:52:03.70,1.50342320e+08,1.99222448e+01,19.647,2.487323,269.135,36.962
08:52:03.71,08:52:09.05,08:52:14.39,1.50342358e+08,1.99221206e+01,19.647,2.487339,268.995,36.961
08:52:14.36,08:52:19.70,08:52:25.04,1.50342396e+08,1.99219968e+01,19.647,2.487354,268.856,36.961
08:52:25.05,08:52:30.39,08:52:35.73,1.50342434e+08,1.99218725e+01,19.648,2.487370,268.716,36.961
08:52:35.71,08:52:41.05,08:52:46.39,1.50342472e+08,1.99217486e+01,19.648,2.487385,268.576,36.961
08:52:46.39,08:52:51.73,08:52:57.07,1.50342510e+08,1.99216243e+01,19.648,2.487401,268.436,36.961
08:52:57.05,08:53:02.39,08:53:07.73,1.50342548e+08,1.99215004e+01,19.648,2.487416,268.297,36.961
08:53:07.77,08:53:13.11,08:53:18.45,1.50342586e+08,1.99213756e+01,19.649,2.487432,268.156,36.961
08:53:18.42,08:53:23.76,08:53:29.10,1.50342624e+08,1.99212517e+01,19.649,2.487447,268.017,36.961
08:53:29.11,08:53:34.45,08:53:39.79,1.50342662e+08,1.99211273e+01,19.649,2.487463,267.877,36.961
08:53:39.77,08:53:45.11,08:53:50.45,1.50342700e+08,1.99210032e+01,19.649,2.487478,267.738,36.961
08:53:50.45,08:53:55.79,08:54:01.13,1.50342738e+08,1.99208789e+01,19.650,2.487494,267.598,36.961
08:54:01.11,08:54:06.45,08:54:11.79,1.50342776e+08,1.99207547e+01,19.650,2.487509,267.458,36.961
08:54:11.80,08:54:17.14,08:54:22.48,1.50342814e+08,1.99206302e+01,19.650,2.487525,267.318,36.961
08:54:22.49,08:54:27.83,08:54:33.17,1.50342852e+08,1.99205056e+01,19.650,2.487540,267.178,36.961
08:54:33.14,08:54:38.48,08:54:43.82,1.50342890e+08,1.99203816e+01,19.651,2.487556,267.039,36.961
08:54:43.83,08:54:49.17,08:54:54.51,1.50342928e+08,1.99202570e+01,19.651,2.487572,266.899,36.961
08:54:54.48,08:54:59.82,08:55:05.16,1.50342966e+08,1.99201329e+01,19.651,2.487587,266.760,36.961
08:55:05.17,08:55:10.51,08:55:15.85,1.50343004e+08,1.99200082e+01,19.651,2.487603,266.620,36.961
08:55:15.83,08:55:21.17,08:55:26.51,1.50343042e+08,1.99198839e+01,19.652,2.487618,266.480,36.961
08:55:26.52,08:55:31.86,08:55:37.20,1.50343080e+08,1.99197593e+01,19.652,2.487634,266.340,36.961
08:55:37.20,08:55:42.54,08:55:47.88,1.50343118e+08,1.99196347e+01,19.652,2.487649,266.200,36.961
08:55:47.86,08:55:53.20,08:55:58.54,1.50343156e+08,1.99195104e+01,19.652,2.487665,266.061,36.961
08:55:58.55,08:56:03.89,08:56:09.23,1.50343194e+08,1.99193856e+01,19.653,2.487680,265.921,36.961
08:56:09.20,08:56:14.54,08:56:19.88,1.50343232e+08,1.99192613e+01,19.653,2.487696,265.781,36.961
08:56:19.92,08:56:25.26,08:56:30.60,1.50343270e+08,1.99191361e+01,19.653,2.487711,265.641,36.961
08:56:30.61,08:56:35.95,08:56:41.29,1.50343308e+08,1.99190112e+01,19.653,2.487727,265.501,36.961
08:56:41.26,08:56:46.60,08:56:51.94,1.50343346e+08,1.99188869e+01,19.654,2.487743,265.362,36.961
08:56:51.95,08:56:57.29,08:57:02.63,1.50343384e+08,1.99187621e+01,19.654,2.487758,265.222,36.961
08:57:02.64,08:57:07.98,08:57:13.32,1.50343422e+08,1.99186371e+01,19.654,2.487774,265.082,36.960
08:57:13.30,08:57:18.64,08:57:23.98,1.50343460e+08,1.99185126e+01,19.654,2.487789,264.942,36.960
08:57:23.98,08:57:29.32,08:57:34.66,1.50343498e+08,1.99183878e+01,19.655,2.487805,264.803,36.960
08:57:34.64,08:57:39.98,08:57:45.32,1.50343536e+08,1.99182632e+01,19.655,2.487820,264.663,36.960
08:57:45.33,08:57:50.67,08:57:56.01,1.50343574e+08,1.99181382e+01,19.655,2.487836,264.523,36.960
08:57:55.98,08:58:01.32,08:58:06.66,1.50343612e+08,1.99180137e+01,19.655,2.487852,264.384,36.960
08:58:06.67,08:58:12.01,08:58:17.35,1.50343650e+08,1.99178886e+01,19.656,2.487867,264.244,36.960
08:58:17.33,08:58:22.67,08:58:28.01,1.50343688e+08,1.99177640e+01,19.656,2.487883,264.104,36.960
08:58:28.01,08:58:33.35,08:58:38.69,1.50343726e+08,1.99176390e+01,19.656,2.487898,263.964,36.960
08:58:38.67,08:58:44.01,08:58:49.35,1.50343764e+08,1.99175142e+01,19.656,2.487914,263.825,36.960
08:58:49.39,08:58:54.73,08:59:00.07,1.50343802e+08,1.99173887e+01,19.657,2.487930,263.684,36.960
08:59:00.04,08:59:05.38,08:59:10.72,1.50343840e+08,1.99172641e+01,19.657,2.487945,263.545,36.960
08:59:10.73,08:59:16.07,08:59:21.41,1.50343878e+08,1.99171389e+01,19.657,2.487961,263.405,36.960
08:59:21.39,08:59:26.73,08:59:32.07,1.50343916e+08,1.99170141e+01,19.657,2.487976,263.266,36.960
08:59:32.07,08:59:37.41,08:59:42.75,1.50343954e+08,1.99168890e+01,19.658,2.487992,263.126,36.960
08:59:42.73,08:59:48.07,08:59:53.41,1.50343992e+08,1.99167641e+01,19.658,2.488008,262.986,36.960
08:59:53.42,08:59:58.76,09:00:04.10,1.50344030e+08,1.99166388e+01,19.658,2.488023,262.846,36.960
09:00:04.11,09:00:09.45,09:00:14.79,1.50344068e+08,1.99165136e+01,19.658,2.488039,262.706,36.960
09:00:14.79,09:00:20.13,09:00:25.47,1.50344106e+08,1.99163884e+01,19.659,2.488055,262.567,36.960
09:00:25.45,09:00:30.79,09:00:36.13,1.50344144e+08,1.99162634e+01,19.659,2.488070,262.427,36.960
09:00:36.14,09:00:41.48,09:00:46.82,1.50344182e+08,1.99161380e+01,19.659,2.488086,262.287,36.960
09:00:46.79,09:00:52.13,09:00:57.47,1.50344220e+08,1.99160131e+01,19.659,2.488101,262.148,36.960
09:00:57.48,09:01:02.82,09:01:08.16,1.50344258e+08,1.99158877e+01,19.660,2.488117,262.008,36.960
09:01:08.14,09:01:13.48,09:01:18.82,1.50344296e+08,1.99157627e+01,19.660,2.488133,261.868,36.960
09:01:18.82,09:01:24.16,09:01:29.50,1.50344334e+08,1.99156373e+01,19.660,2.488148,261.728,36.960
09:01:29.48,09:01:34.82,09:01:40.16,1.50344372e+08,1.99155122e+01,19.660,2.488164,261.589,36.960
09:01:40.17,09:01:45.51,09:01:50.85,1.50344410e+08,1.99153867e+01,19.661,2.488180,261.449,36.960
09:01:50.82,09:01:56.16,09:02:01.50,1.50344448e+08,1.99152616e+01,19.661,2.488195,261.309,36.960
09:02:01.51,09:02:06.85,09:02:12.19,1.50344486e+08,1.99151361e+01,19.661,2.488211,261.170,36.959
09:02:12.17,09:02:17.51,09:02:22.85,1.50344524e+08,1.99150109e+01,19.662,2.488227,261.030,36.959
09:02:22.85,09:02:28.19,09:02:33.53,1.50344562e+08,1.99148854e+01,19.662,2.488242,260.890,36.959
09:02:33.51,09:02:38.85,09:02:44.19,1.50344600e+08,1.99147602e+01,19.662,2.488258,260.751,36.959
09:02:44.20,09:02:49.54,09:02:54.88,1.50344638e+08,1.99146345e+01,19.662,2.488274,260.611,36.959
09:02:54.88,09:03:00.22,09:03:05.56,1.50344676e+08,1.99145090e+01,19.663,2.488289,260.471,36.959
09:03:05.54,09:03:10.88,09:03:16.22,1.50344714e+08,1.99143837e+01,19.663,2.488305,260.331,36.959
09:03:16.23,09:03:21.57,09:03:26.91,1.50344752e+08,1.99142579e+01,19.663,2.488321,260.191,36.959
09:03:26.95,09:03:32.29,09:03:37.63,1.50344790e+08,1.99141318e+01,19.663,2.488336,260.051,36.959
09:03:37.60,09:03:42.94,09:03:48.28,1.50344828e+08,1.99140066e+01,19.664,2.488352,259.912,36.959
09:03:48.29,09:03:53.63,09:03:58.97,1.50344866e+08,1.99138808e+01,19.664,2.488368,259.772,36.959
09:03:58.95,09:04:04.29,09:04:09.63,1.50344904e+08,1.99137554e+01,19.664,2.488383,259.632,36.959
09:04:09.63,09:04:14.97,09:04:20.31,1.50344942e+08,1.99136297e+01,19.664,2.488399,259.492,36.959
09:04:20.29,09:04:25.63,09:04:30.97,1.50344980e+08,1.99135041e+01,19.665,2.488415,259.353,36.959
09:04:30.98,09:04:36.32,09:04:41.66,1.50345018e+08,1.99133783e+01,19.665,2.488431,259.213,36.959
09:04:41.63,09:04:46.97,09:04:52.31,1.50345056e+08,1.99132529e+01,19.665,2.488446,259.073,36.959
09:04:52.32,09:04:57.66,09:05:03.00,1.50345094e+08,1.99131270e+01,19.665,2.488462,258.934,36.959
09:05:02.98,09:05:08.32,09:05:13.66,1.50345132e+08,1.99130014e+01,19.666,2.488478,258.794,36.959
09:05:13.66,09:05:19.00,09:05:24.34,1.50345170e+08,1.99128756e+01,19.666,2.488493,258.654,36.959
09:05:24.35,09:05:29.69,09:05:35.03,1.50345208e+08,1.99127495e+01,19.666,2.488509,258.514,36.959
09:05:35.01,09:05:40.35,09:05:45.69,1.50345246e+08,1.99126239e+01,19.666,2.488525,258.375,36.959
09:05:45.70,09:05:51.04,09:05:56.38,1.50345284e+08,1.99124978e+01,19.667,2.488541,258.235,36.959
09:05:56.38,09:06:01.72,09:06:07.06,1.50345322e+08,1.99123719e+01,19.667,2.488556,258.095,36.959
09:06:07.07,09:06:12.41,09:06:17.75,1.50345360e+08,1.99122459e+01,19.667,2.488572,257.955,36.959
09:06:17.73,09:06:23.07,09:06:28.41,1.50345398e+08,1.99121201e+01,19.667,2.488588,257.816,36.959
09:06:28.41,09:06:33.75,09:06:39.09,1.50345436e+08,1.99119941e+01,19.668,2.488603,257.676,36.959
09:06:39.10,09:06:44.44,09:06:49.78,1.50345474e+08,1.99118679e+01,19.668,2.488619,257.536,36.959
09:06:49.79,09:06:55.13,09:07:00.47,1.50345512e+08,1.99117418e+01,19.668,2.488635,257.396,36.959
09:07:00.44,09:07:05.78,09:07:11.12,1.50345550e+08,1.99116160e+01,19.668,2.488651,257.256,36.958
09:07:11.13,09:07:16.47,09:07:21.81,1.50345588e+08,1.99114898e+01,19.669,2.488666,257.116,36.958
09:07:21.82,09:07:27.16,09:07:32.50,1.50345626e+08,1.99113636e+01,19.669,2.488682,256.977,36.958
09:07:32.51,09:07:37.85,09:07:43.19,1.50345664e+08,1.99112373e+01,19.669,2.488698,256.837,36.958
09:07:43.19,09:07:48.53,09:07:53.87,1.50345702e+08,1.99111111e+01,19.669,2.488714,256.697,36.958
09:07:53.85,09:07:59.19,09:08:04.53,1.50345740e+08,1.99109852e+01,19.670,2.488730,256.557,36.958
09:08:04.54,09:08:09.88,09:08:15.22,1.50345778e+08,1.99108588e+01,19.670,2.488745,256.417,36.958
09:08:15.22,09:08:20.56,09:08:25.90,1.50345816e+08,1.99107326e+01,19.670,2.488761,256.278,36.958
09:08:25.91,09:08:31.25,09:08:36.59,1.50345854e+08,1.99106062e+01,19.670,2.488777,256.138,36.958
09:08:36.60,09:08:41.94,09:08:47.28,1.50345893e+08,1.99104798e+01,19.671,2.488793,255.998,36.958
09:08:47.26,09:08:52.60,09:08:57.94,1.50345931e+08,1.99103537e+01,19.671,2.488808,255.858,36.958
09:08:57.94,09:09:03.28,09:09:08.62,1.50345969e+08,1.99102274e+01,19.671,2.488824,255.718,36.958
09:09:08.63,09:09:13.97,09:09:19.31,1.50346007e+08,1.99101009e+01,19.671,2.488840,255.578,36.958
09:09:19.32,09:09:24.66,09:09:30.00,1.50346045e+08,1.99099744e+01,19.672,2.488856,255.438,36.958
09:09:29.97,09:09:35.31,09:09:40.65,1.50346083e+08,1.99098483e+01,19.672,2.488872,255.299,36.958
09:09:40.66,09:09:46.00,09:09:51.34,1.50346121e+08,1.99097219e+01,19.672,2.488887,255.159,36.958
09:09:51.32,09:09:56.66,09:10:02.00,1.50346159e+08,1.99095956e+01,19.672,2.488903,255.020,36.958
09:10:02.00,09:10:07.34,09:10:12.68,1.50346197e+08,1.99094692e+01,19.673,2.488919,254.880,36.958
09:10:12.69,09:10:18.03,09:10:23.37,1.50346235e+08,1.99093425e+01,19.673,2.488935,254.740,36.958
09:10:23.35,09:10:28.69,09:10:34.03,1.50346273e+08,1.99092162e+01,19.673,2.488951,254.600,36.958
09:10:34.04,09:10:39.38,09:10:44.72,1.50346311e+08,1.99090896e+01,19.673,2.488966,254.460,36.958
09:10:44.72,09:10:50.06,09:10:55.40,1.50346349e+08,1.99089630e+01,19.674,2.488982,254.321,36.958
09:10:55.38,09:11:00.72,09:11:06.06,1.50346387e+08,1.99088366e+01,19.674,2.488998,254.181,36.958
09:11:06.07,09:11:11.41,09:11:16.75,1.50346425e+08,1.99087099e+01,19.674,2.489014,254.041,36.958
09:11:16.72,09:11:22.06,09:11:27.40,1.50346463e+08,1.99085836e+01,19.674,2.489030,253.902,36.958
09:11:27.41,09:11:32.75,09:11:38.09,1.50346501e+08,1.99084568e+01,19.675,2.489045,253.762,36.958
09:11:38.10,09:11:43.44,09:11:48.78,1.50346539e+08,1.99083300e+01,19.675,2.489061,253.622,36.958
09:11:48.75,09:11:54.09,09:11:59.43,1.50346577e+08,1.99082036e+01,19.675,2.489077,253.482,36.957
09:11:59.44,09:12:04.78,09:12:10.12,1.50346615e+08,1.99080768e+01,19.675,2.489093,253.342,36.957
09:12:10.13,09:12:15.47,09:12:20.81,1.50346653e+08,1.99079500e+01,19.676,2.489109,253.202,36.957
09:12:20.78,09:12:26.12,09:12:31.46,1.50346691e+08,1.99078235e+01,19.676,2.489125,253.063,36.957
09:12:31.47,09:12:36.81,09:12:42.15,1.50346729e+08,1.99076965e+01,19.676,2.489141,252.923,36.957
09:12:42.16,09:12:47.50,09:12:52.84,1.50346767e+08,1.99075697e+01,19.676,2.489156,252.783,36.957
09:12:52.85,09:12:58.19,09:13:03.53,1.50346805e+08,1.99074427e+01,19.677,2.489172,252.643,36.957
09:13:03.53,09:13:08.87,09:13:14.21,1.50346843e+08,1.99073158e+01,19.677,2.489188,252.503,36.957
09:13:14.22,09:13:19.56,09:13:24.90,1.50346881e+08,1.99071888e+01,19.677,2.489204,252.364,36.957
09:13:24.88,09:13:30.22,09:13:35.56,1.50346919e+08,1.99070621e+01,19.677,2.489220,252.224,36.957
09:13:35.56,09:13:40.90,09:13:46.24,1.50346957e+08,1.99069352e+01,19.678,2.489236,252.084,36.957
09:13:46.22,09:13:51.56,09:13:56.90,1.50346995e+08,1.99068084e+01,19.678,2.489252,251.945,36.957
09:13:56.94,09:14:02.28,09:14:07.62,1.50347033e+08,1.99066810e+01,19.678,2.489267,251.804,36.957
09:14:07.60,09:14:12.94,09:14:18.28,1.50347071e+08,1.99065542e+01,19.678,2.489283,251.665,36.957
09:14:18.28,09:14:23.62,09:14:28.96,1.50347109e+08,1.99064271e+01,19.679,2.489299,251.525,36.957
09:14:28.97,09:14:34.31,09:14:39.65,1.50347147e+08,1.99062999e+01,19.679,2.489315,251.385,36.957
09:14:39.63,09:14:44.97,09:14:50.31,1.50347185e+08,1.99061731e+01,19.679,2.489331,251.245,36.957
09:14:50.31,09:14:55.65,09:15:00.99,1.50347223e+08,1.99060460e+01,19.679,2.489347,251.106,36.957
09:15:00.97,09:15:06.31,09:15:11.65,1.50347261e+08,1.99059191e+01,19.680,2.489363,250.966,36.957
09:15:11.69,09:15:17.03,09:15:22.37,1.50347299e+08,1.99057915e+01,19.680,2.489379,250.826,36.957
09:15:22.34,09:15:27.68,09:15:33.02,1.50347337e+08,1.99056647e+01,19.680,2.489395,250.686,36.957
09:15:33.03,09:15:38.37,09:15:43.71,1.50347375e+08,1.99055373e+01,19.680,2.489410,250.546,36.957
09:15:43.72,09:15:49.06,09:15:54.40,1.50347413e+08,1.99054100e+01,19.681,2.489426,250.407,36.957
09:15:54.37,09:15:59.71,09:16:05.05,1.50347451e+08,1.99052831e+01,19.681,2.489442,250.267,36.957
09:16:05.06,09:16:10.40,09:16:15.74,1.50347489e+08,1.99051557e+01,19.681,2.489458,250.127,36.957
09:16:15.75,09:16:21.09,09:16:26.43,1.50347527e+08,1.99050283e+01,19.681,2.489474,249.987,36.957
09:16:26.44,09:16:31.78,09:16:37.12,1.50347566e+08,1.99049009e+01,19.682,2.489490,249.847,36.957
09:16:37.09,09:16:42.43,09:16:47.77,1.50347603e+08,1.99047739e+01,19.682,2.489506,249.708,36.957
09:16:47.78,09:16:53.12,09:16:58.46,1.50347642e+08,1.99046464e+01,19.682,2.489522,249.568,36.956
09:16:58.47,09:17:03.81,09:17:09.15,1.50347680e+08,1.99045189e+01,19.682,2.489538,249.428,36.956
09:17:09.16,09:17:14.50,09:17:19.84,1.50347718e+08,1.99043914e+01,19.683,2.489554,249.288,36.956
09:17:19.84,09:17:25.18,09:17:30.52,1.50347756e+08,1.99042639e+01,19.683,2.489570,249.148,36.956
09:17:30.50,09:17:35.84,09:17:41.18,1.50347794e+08,1.99041367e+01,19.683,2.489586,249.009,36.956
09:17:41.19,09:17:46.53,09:17:51.87,1.50347832e+08,1.99040091e+01,19.683,2.489602,248.869,36.956
09:17:51.84,09:17:57.18,09:18:02.52,1.50347870e+08,1.99038820e+01,19.684,2.489617,248.729,36.956
09:18:02.53,09:18:07.87,09:18:13.21,1.50347908e+08,1.99037543e+01,19.684,2.489633,248.589,36.956
09:18:13.22,09:18:18.56,09:18:23.90,1.50347946e+08,1.99036266e+01,19.684,2.489649,248.450,36.956
09:18:23.90,09:18:29.24,09:18:34.58,1.50347984e+08,1.99034991e+01,19.684,2.489665,248.310,36.956
09:18:34.56,09:18:39.90,09:18:45.24,1.50348022e+08,1.99033717e+01,19.685,2.489681,248.170,36.956
09:18:45.25,09:18:50.59,09:18:55.93,1.50348060e+08,1.99032439e+01,19.685,2.489697,248.030,36.956
09:18:55.94,09:19:01.28,09:19:06.62,1.50348098e+08,1.99031162e+01,19.685,2.489713,247.890,36.956
09:19:06.59,09:19:11.93,09:19:17.27,1.50348136e+08,1.99029889e+01,19.685,2.489729,247.751,36.956
09:19:17.28,09:19:22.62,09:19:27.96,1.50348174e+08,1.99028611e+01,19.686,2.489745,247.611,36.956
09:19:27.97,09:19:33.31,09:19:38.65,1.50348212e+08,1.99027333e+01,19.686,2.489761,247.471,36.956
09:19:38.62,09:19:43.96,09:19:49.30,1.50348250e+08,1.99026058e+01,19.686,2.489777,247.332,36.956
09:19:49.31,09:19:54.65,09:19:59.99,1.50348288e+08,1.99024780e+01,19.686,2.489793,247.192,36.956
09:19:59.97,09:20:05.31,09:20:10.65,1.50348326e+08,1.99023504e+01,19.687,2.489809,247.052,36.956
09:20:10.65,09:20:15.99,09:20:21.33,1.50348364e+08,1.99022226e+01,19.687,2.489825,246.912,36.956
09:20:21.31,09:20:26.65,09:20:31.99,1.50348402e+08,1.99020950e+01,19.687,2.489841,246.773,36.956
09:20:32.00,09:20:37.34,09:20:42.68,1.50348440e+08,1.99019671e+01,19.687,2.489857,246.633,36.956
09:20:42.65,09:20:47.99,09:20:53.33,1.50348478e+08,1.99018396e+01,19.688,2.489873,246.493,36.956
09:20:53.34,09:20:58.68,09:21:04.02,1.50348516e+08,1.99017115e+01,19.688,2.489889,246.353,36.956
09:21:04.00,09:21:09.34,09:21:14.68,1.50348554e+08,1.99015838e+01,19.688,2.489905,246.214,36.956
09:21:14.68,09:21:20.02,09:21:25.36,1.50348592e+08,1.99014559e+01,19.688,2.489921,246.074,36.956
09:21:25.34,09:21:30.68,09:21:36.02,1.50348630e+08,1.99013281e+01,19.689,2.489937,245.935,36.956
09:21:36.03,09:21:41.37,09:21:46.71,1.50348668e+08,1.99012000e+01,19.689,2.489953,245.795,36.955
09:21:46.71,09:21:52.05,09:21:57.39,1.50348706e+08,1.99010720e+01,19.689,2.489969,245.655,36.955
09:21:57.40,09:22:02.74,09:22:08.08,1.50348744e+08,1.99009439e+01,19.689,2.489985,245.515,36.955
09:22:08.09,09:22:13.43,09:22:18.77,1.50348782e+08,1.99008156e+01,19.690,2.490001,245.375,36.955
